recorded_at,tx_hash,asset_id,market,outcome,side,size,price
2025-12-24T13:13:47.191287+00:00,0xa07c292dc7208450a17956f46b65d3797d7317f6f34361878577c992119415e7,70556821523425034122920793682817588144921171172900861392430883970634505453723,,Up,buy,22,0.45
2025-12-24T13:13:47.191323+00:00,0xe1bdfb410b341c23c225709e795647a55c9e9a4746d2e3375e8dc379f9cfc2e5,70556821523425034122920793682817588144921171172900861392430883970634505453723,,Up,buy,22,0.45
2025-12-24T13:13:47.191359+00:00,0x93fe6e42bdac917fef85dc9fd80ae641652df52c8c3af9f43ef36cad50e90a9d,70556821523425034122920793682817588144921171172900861392430883970634505453723,,Up,buy,22,0.45
2025-12-24T13:13:47.191395+00:00,0x0f304210f26204f6fe955a68e438a01db5c42d482539e3bda73d16355d6a2fff,55791127387894991495647773577557657062519416327423065717239833358909110657454,,Up,buy,23,0.2
2025-12-24T13:13:47.191430+00:00,0xb860c2cf1000f89a062fb88ce4f83ce9e6b0da2d826ec86c7a0f2bb1aca3ba00,55791127387894991495647773577557657062519416327423065717239833358909110657454,,Up,buy,23,0.19
2025-12-24T13:13:47.191466+00:00,0x1999b99685c0c0ae907e0c0ce665e1b3c2f546fb5de69791042308b73721a485,70556821523425034122920793682817588144921171172900861392430883970634505453723,,Up,buy,22,0.45
2025-12-24T13:13:47.191502+00:00,0x375cb7c540ea05b38518f0a6aaa78a25d671cd6ee0947167a028ad8782c9fd4c,70556821523425034122920793682817588144921171172900861392430883970634505453723,,Up,buy,22,0.45
2025-12-24T13:13:47.191538+00:00,0xadb8aa094b715a65bfbe5981ff0d5a9bd84f98b3572f8f039b0945b3f1b962a6,70556821523425034122920793682817588144921171172900861392430883970634505453723,,Up,buy,22,0.45
2025-12-24T13:13:47.191574+00:00,0x8143e66800cf4d9a5af2d47622f5cd10e963baa13e91be1d1b71d8d04504a89d,70556821523425034122920793682817588144921171172900861392430883970634505453723,,Up,buy,22,0.45
2025-12-24T13:13:47.191609+00:00,0x8693c72484caf70d5e31e11c3e3081fb24030fc2d47a19c2685859492f2da734,55791127387894991495647773577557657062519416327423065717239833358909110657454,,Up,buy,0.5,0.19
2025-12-24T13:13:47.191645+00:00,0xd375d20593e278e664ff4d824e0e5ee70e3ddaab217436202347d1a6461c9240,55791127387894991495647773577557657062519416327423065717239833358909110657454,,Up,buy,23,0.19
2025-12-24T13:13:47.191680+00:00,0x13fdd5968152f1c6dbff4016e01c746f9ebd794d96eba29cce81e916eefe74ae,55791127387894991495647773577557657062519416327423065717239833358909110657454,,Up,buy,23,0.19
2025-12-24T13:13:47.191718+00:00,0xff517f631b42927c65e5459f6ecc711a31623ba4f1537029608cca334f6d1b29,41224602431761170214343847762986695997688430220196266147574246898156731629476,,Down,buy,22,0.56
2025-12-24T13:13:47.191753+00:00,0x878155f19482116d79b0eb38cd3b64ed3f57868ddcf6bc55c2ced51c0bfd650c,41224602431761170214343847762986695997688430220196266147574246898156731629476,,Down,buy,22,0.56
2025-12-24T13:13:47.191789+00:00,0x37778375eecacc8b3a0d8702ba931093025390708c0ffad95eac8afa4544d2c3,59523542519371967471782044998057198139651955401985114887505784195757820081863,,Down,buy,22.98,0.73
2025-12-24T13:13:47.191826+00:00,0x5f4858a7ff16f95422b808ddbb57dce17d3fc0e4da2e1e81e80ce4555ccd4166,55791127387894991495647773577557657062519416327423065717239833358909110657454,,Up,buy,23,0.19
2025-12-24T13:13:47.191863+00:00,0x9802d011f670ddbe43c132b0686a54b4f7606fbd7e93beda7f7607f78b388464,41224602431761170214343847762986695997688430220196266147574246898156731629476,,Down,buy,22,0.56
2025-12-24T13:13:47.191898+00:00,0x4d26c423e62b1b8207d3994511f703d7a8fcb48c5fe328f8de226d1729c7072b,55791127387894991495647773577557657062519416327423065717239833358909110657454,,Up,buy,23,0.19
2025-12-24T13:13:47.191934+00:00,0xdd250ac1085c32da4526539f5701b6a68bdc302a5c36c91846be6feae87e78f1,114455353002455798540301059548285066786371763449417202709804466763877845855736,,Down,buy,16,0.75
2025-12-24T13:13:47.191970+00:00,0xbf1b35868b49f149b8c1eb8d156e0649d7858dbaa87a8ebc5182b67b8c5d3525,41224602431761170214343847762986695997688430220196266147574246898156731629476,,Down,buy,22,0.56
2025-12-24T13:13:47.192005+00:00,0x222205a476d9b6a1335a4941be2036bbe86728d1ed0d67e8ff1029afb57a9b30,41224602431761170214343847762986695997688430220196266147574246898156731629476,,Down,buy,22,0.56
2025-12-24T13:13:47.192041+00:00,0x51f52645a27923e33ba4e7cff15af1d10370d6cf1b7871a0e43211bf0f947a59,41224602431761170214343847762986695997688430220196266147574246898156731629476,,Down,buy,22,0.56
2025-12-24T13:13:47.192077+00:00,0x5b164c3ed4bd2c9cf15a7c5213c2f1f7e2b0dd4dc7ddfe0b64abcabd63762515,41224602431761170214343847762986695997688430220196266147574246898156731629476,,Down,buy,22,0.56
2025-12-24T13:13:47.192112+00:00,0x9319da428f55dd17cd6843ea23428e6ce38cb2f1286c9d6260ed293dbc585d32,29449204934670796679348416648297836559626778688713727899280975036876168333710,,Up,buy,16,0.27
2025-12-24T13:13:47.192147+00:00,0x965c21a72ed92ef5d7c70f6efded923be5ff2cb6fccc164d6b3926387a429d91,29449204934670796679348416648297836559626778688713727899280975036876168333710,,Up,buy,12,0.27
2025-12-24T13:13:47.192183+00:00,0x5f8b3ef4dc769f89c28b4ff24fe5683a1572fa537f21e753e2b98e115dd40d04,55791127387894991495647773577557657062519416327423065717239833358909110657454,,Up,buy,24,0.26
2025-12-24T13:13:47.192218+00:00,0x884f38f42d3b5d895efc8aaa79428ab51d31231db2556a38b347b3e72b1f7dd2,55791127387894991495647773577557657062519416327423065717239833358909110657454,,Up,buy,24,0.26
2025-12-24T13:13:47.192253+00:00,0xe9a929b503319efa7468b0a4a2c8d5b84a4b670421f96b12b6130287db695df7,55791127387894991495647773577557657062519416327423065717239833358909110657454,,Up,buy,24,0.26
2025-12-24T13:13:47.192289+00:00,0x09c707f394b8a98ea5284ddc34a58b9c43bcdb468f314ec9c422e951c5bf35c3,55791127387894991495647773577557657062519416327423065717239833358909110657454,,Up,buy,24,0.28
2025-12-24T13:13:47.192324+00:00,0x382ea349eed699deebc31ba5a04a1b0fed313cdac4fb7c2a2707834f33271ce7,55791127387894991495647773577557657062519416327423065717239833358909110657454,,Up,buy,24,0.28
2025-12-24T13:13:47.192360+00:00,0x11ab7413cdcedd6cc0c14eaabe86dcdc44c66bbc460e041b653e993432b34e75,55791127387894991495647773577557657062519416327423065717239833358909110657454,,Up,buy,3.42,0.28
2025-12-24T13:13:47.192395+00:00,0x867244d10e2f563ed1f1d338b706d4ae8e3397837cd7661c94a0fe89e559fa2b,55791127387894991495647773577557657062519416327423065717239833358909110657454,,Up,buy,24,0.28
